comment_id,video_id,video_url,comment_url,text_original,author_name,author_img_url,author_channel_url,can_rate,viewer_rating,like_count,published_at,updated_at,crawled_date,crawled_time,can_reply,total_reply_count,is_public
Ugy8p4mAEbcllaVu7t14AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugy8p4mAEbcllaVu7t14AaABAg,Si,Valerhia Contreras,https://yt3.ggpht.com/ytc/AAUvwnjAPSqH-fvIZ5XGlRx3mZWBGdxL_bofOV6fZA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCR9Y38wMGVfaxocDiqm_vQw,True,none,0,2021-04-23T15:10:31Z,2021-04-23T15:10:31Z,2021-04-23,23:10:32,True,0,True
UgyPQXvOSxfK3mRxPoV4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyPQXvOSxfK3mRxPoV4AaABAg,Jajaja a el clon n405 le agarró la borrachera jajaja,emanuel fernandez,https://yt3.ggpht.com/ytc/AAUvwnignCK4p6kDQJFEEd92RSujiFdF5c8dOr4_H6mT=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCRGzFatFNI00NTyTP0WiTBA,True,none,0,2021-04-23T15:09:29Z,2021-04-23T15:09:29Z,2021-04-23,23:10:32,True,0,True
Ugw72o0P7SnLq5lDolh4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw72o0P7SnLq5lDolh4AaABAg,Hello,Topacio Torrez,https://yt3.ggpht.com/ytc/AAUvwngO1J9OfxsgwLj4buPi5wYgbz0DJfsvn3wM8g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC9dNwjDugYYOCJTmZZ00YAg,True,none,0,2021-04-23T15:08:10Z,2021-04-23T15:08:10Z,2021-04-23,23:10:32,True,0,True
UgyBWHexcFvS0hYXLM94AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyBWHexcFvS0hYXLM94AaABAg,Atras de los lapises 😯😯😨😱,Fernanda Yazmin,https://yt3.ggpht.com/ytc/AAUvwngFkwNQsTbgtieAkShf3DNXQr9H3CvQF06xaw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UChYj7uOZE0iwtHeb371ojQA,True,none,0,2021-04-23T15:03:55Z,2021-04-23T15:03:55Z,2021-04-23,23:10:32,True,0,True
UgxYGETJCpMbm1o4sAJ4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxYGETJCpMbm1o4sAJ4AaABAg,"Debes hacer una caja sorpresa tuya, con todas las cosas de las cajas misteriosas que has abierto 🤣👍🏽",Destroyer Gamer,https://yt3.ggpht.com/ytc/AAUvwnhcC0yWNTJqFqC-qcT-V6r6KAZEICPu-VwNsCbmkQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCKaOI-YIIamELy84YtOfM6A,True,none,1,2021-04-23T15:02:46Z,2021-04-23T15:02:46Z,2021-04-23,23:10:32,True,0,True
UgxYOyIZkMn-jYNGflV4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxYOyIZkMn-jYNGflV4AaABAg,"<a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=11m25s"">11:25</a> que es eso?",Yolanda Bermudez,https://yt3.ggpht.com/ytc/AAUvwniG9einsm_Vxi5JdjNAY7GDj_xlLfyB2Bt90epTMw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCOQCm7Ar1p4LErLkAWr5ttA,True,none,0,2021-04-23T15:01:44Z,2021-04-23T15:01:44Z,2021-04-23,23:10:32,True,0,True
Ugy9RUG8VlLF2WCHlbF4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugy9RUG8VlLF2WCHlbF4AaABAg,"<a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a> sale el mono  ira vien la pantalla y sale",Jose Javier Jimenez Paniza,https://yt3.ggpht.com/ytc/AAUvwnjCrlhcy49JDBv5eBBMiNgkytck0IFZWTrdnQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3_nw6NbtjDcL_W74IWEbZg,True,none,1,2021-04-23T14:59:28Z,2021-04-23T14:59:28Z,2021-04-23,23:10:32,True,0,True
UgwwFQBI8FFBVQEEY0F4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwwFQBI8FFBVQEEY0F4AaABAg,😎😎😎😎😎,꧁ʟᴇɢᴇɴᴅᴀʀʏ ɢᴀᴍᴇʀs.ʏᴛ࿐ :D,https://yt3.ggpht.com/ytc/AAUvwnjTL4tzvpLTmxRR7USbiGuZWHeRd0c-0kqYTDQS=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCPQGXrzrNeXKXemX3O5XfMQ,True,none,0,2021-04-23T14:53:21Z,2021-04-23T14:53:21Z,2021-04-23,23:10:32,True,0,True
Ugw6mXKMs4KXL5rgcMt4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw6mXKMs4KXL5rgcMt4AaABAg,mike yo te te compro el sistema de riego por goteo,Héctor Armando González Muñoz,https://yt3.ggpht.com/ytc/AAUvwnhErkdXhGYgnJ0-AW7Tkrss_LRjG1F9pyRIuAJxpw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCri5mNKdlQLoomn_Q0ygRAQ,True,none,0,2021-04-23T14:50:55Z,2021-04-23T14:50:55Z,2021-04-23,23:10:32,True,0,True
UgwBU1p_Xu3uAtTSuc94AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwBU1p_Xu3uAtTSuc94AaABAg,Compra otra caja mike,DAVID GAEL RAMIREZ SANCHEZ,https://yt3.ggpht.com/ytc/AAUvwnhRfKycJ2Bf5fxCd-lDiPzpIqEf1pE6ffDLZA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCqfO9XgcqWTBKNSU_aMXLPg,True,none,0,2021-04-23T14:47:21Z,2021-04-23T14:47:21Z,2021-04-23,23:10:32,True,0,True
UgwmSqYvqD8ZbnpZaut4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwmSqYvqD8ZbnpZaut4AaABAg,"minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a> en uno de los rincones aparece el mono",JUAN JOSE QUINTERO VARGAS,https://yt3.ggpht.com/ytc/AAUvwnhUhQGoZKKnbGPgEb1L4JkdTKwtrau62PwFAOippw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCdluG90rqoyXztBX1P5B8VQ,True,none,0,2021-04-23T14:43:37Z,2021-04-23T14:43:37Z,2021-04-23,23:10:32,True,0,True
Ugw856npc1xRsXKxI1h4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw856npc1xRsXKxI1h4AaABAg,Alguien más extraña la sección de abriendo cajas misteriosas por qué yo lo extraño mucho 😿,Domingo Rodriguez,https://yt3.ggpht.com/ytc/AAUvwnhe4UFgMqMEpL0oLjY2tmVKpU8xsZTpUl6iyA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCDofFkZTNKJNX6uecHoOJNg,True,none,0,2021-04-23T14:39:52Z,2021-04-23T14:39:52Z,2021-04-23,23:10:32,True,0,True
UgyQz5FvoBQYZAKv5S94AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyQz5FvoBQYZAKv5S94AaABAg,Me di cuenta que tenemos los mismos desatornilladores,sofia angeles aguilar :3,https://yt3.ggpht.com/ytc/AAUvwnhkXR-AiHFErvnb4YTTlufK2ioje1xJI69RWgov=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCH5KjiUeeqD1yhj31u9vU6w,True,none,0,2021-04-23T14:39:02Z,2021-04-23T14:39:02Z,2021-04-23,23:10:32,True,0,True
UgwHLZrSYD0JkZ38sHp4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwHLZrSYD0JkZ38sHp4AaABAg,El mono se mube,Beisy Mejias Gonzale Noemi,https://yt3.ggpht.com/ytc/AAUvwngLUnzEystIRQ4ATfrBypZVJ5JOURQuX22K9A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCs2EF2WkPhivhplgBONT1hg,True,none,0,2021-04-23T14:37:46Z,2021-04-23T14:37:46Z,2021-04-23,23:10:32,True,0,True
Ugw3IBC_21r2RUmBGtx4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw3IBC_21r2RUmBGtx4AaABAg,Si porfa compra otra caja.,Pablo Osa,https://yt3.ggpht.com/ytc/AAUvwnj2W0HJwOYt_J2UZ8X6I7dQFugLWoutLOzdcQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnrauh5S8ejUV2Ik4HL8CKA,True,none,0,2021-04-23T14:36:31Z,2021-04-23T14:36:31Z,2021-04-23,23:10:32,True,0,True
UgzW_Cbhod7O-mOYSJN4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzW_Cbhod7O-mOYSJN4AaABAg,Me puedes saludar Mike desde pequeña te veía,Fatima Zahra,https://yt3.ggpht.com/ytc/AAUvwngCEw21ZQvCUC4hykDQQyn22igtHPPobAGqHCbB=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC9YROjACvDhKs1oVJ8RdcNw,True,none,0,2021-04-23T14:34:33Z,2021-04-23T14:34:33Z,2021-04-23,23:10:32,True,0,True
UgyOdh4m0J8VW4HHvkt4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyOdh4m0J8VW4HHvkt4AaABAg,"En el minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a> aparecio el 🐒",Carmen Campos,https://yt3.ggpht.com/ytc/AAUvwnghrLlf-_4cqG2yoaYQ_uidWC0rHrhZs_G9u7fa=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCT6bTqT4GDQZ3DWyIrpaFbA,True,none,0,2021-04-23T14:30:19Z,2021-04-23T14:30:19Z,2021-04-23,23:10:32,True,0,True
UgyiYjfHi13JudJDvKd4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyiYjfHi13JudJDvKd4AaABAg,"El. Mono devajo de la mesaa <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a>",Alfonso Gonzalez,https://yt3.ggpht.com/ytc/AAUvwnjqlsJAtw_eJkXIXPkzaNz6__U7QHn4Z8IxdT0DHw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCi3a4VO8Inhjac4mRfGz8Xw,True,none,0,2021-04-23T14:28:34Z,2021-04-23T14:28:58Z,2021-04-23,23:10:32,True,0,True
UgzjyiiDWlxNhZZe9D54AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzjyiiDWlxNhZZe9D54AaABAg,"teletubi abajo del cable minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a>",julio cesar galindo chavez,https://yt3.ggpht.com/ytc/AAUvwniDpv9U56OkkGF_WzJ5EBdKL5bkn67URbrVG-HHfQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCi8V9Rnw8kCOMcsK8bN-pEQ,True,none,0,2021-04-23T14:27:03Z,2021-04-23T14:27:03Z,2021-04-23,23:10:32,True,0,True
UgxVasXiR9htx_tXROV4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxVasXiR9htx_tXROV4AaABAg,Todos vieron al mono a un lado de mike,Antonio Aguilar Lucero,https://yt3.ggpht.com/ytc/AAUvwng496w6H-MtEbGc7gk1xJJ_wuRm8AMaDRn4Ng=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTkFkZrFs9SRrPc99NDeNdg,True,none,0,2021-04-23T14:25:28Z,2021-04-23T14:25:28Z,2021-04-23,23:10:32,True,0,True
UgwquMJAcauJMRnPfh14AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwquMJAcauJMRnPfh14AaABAg,esta moviendose a tu lado izquierdo😨😨,MATHEW HOLGUIN,https://yt3.ggpht.com/ytc/AAUvwngBOG51hrxLe_3uzMFE0Y0BOlxgGaKDEDYMsw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC8MIYpaW5mFhg5kl95dC0Ng,True,none,0,2021-04-23T14:22:50Z,2021-04-23T14:22:50Z,2021-04-23,23:10:32,True,0,True
Ugzio5v5itb8Y4RAjWl4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugzio5v5itb8Y4RAjWl4AaABAg,...🤨👶,JESÚS PÉREZ RUIZ,https://yt3.ggpht.com/ytc/AAUvwnj1deACnxHsJOfJyoPIbvrQgzgZYfPLfnTPrbR-7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3lQLDYReoLkRi6_FgymbCA,True,none,0,2021-04-23T14:20:47Z,2021-04-23T14:20:47Z,2021-04-23,23:10:32,True,0,True
Ugz8zVf9Z6MEJKUdtlx4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugz8zVf9Z6MEJKUdtlx4AaABAg,MIKE EL MONO9 APARECIO A LA ISQUIERDA,Kevin Gonzalez,https://yt3.ggpht.com/ytc/AAUvwnjkEzxWtYs9gLIcfUJJBRGt_CTgjBaBNARUIg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkDX3AW-u4kNDg6g7jxDAow,True,none,0,2021-04-23T14:17:46Z,2021-04-23T14:17:46Z,2021-04-23,23:10:32,True,0,True
UgwGRL2aI_lwVUzp7lp4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwGRL2aI_lwVUzp7lp4AaABAg,"<a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=28m38s"">28:38</a> se asustó con el pan",Lenny Alessandro Martinez,https://yt3.ggpht.com/ytc/AAUvwnig1fS9cAPVUO8Bzsy35zBn8_kj26PCw98gjaRCMw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQhelayYbvckzENaFeMhb7w,True,none,0,2021-04-23T14:17:03Z,2021-04-23T14:17:03Z,2021-04-23,23:10:32,True,0,True
UgwTimvX9iJTunXhPtl4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgwTimvX9iJTunXhPtl4AaABAg,donale el inflable a un orfanato,Cristóbal Vélez Montoya,https://yt3.ggpht.com/ytc/AAUvwnjTHEegXcmTrJk2PKiROBIjAryfLFAu0pjkSpmC=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCmZ9PEKefvrA_vpQ6aiCWDw,True,none,0,2021-04-23T14:15:48Z,2021-04-23T14:15:48Z,2021-04-23,23:10:32,True,0,True
Ugyo5eavf-rkCSICqRN4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugyo5eavf-rkCSICqRN4AaABAg,Like si viste al mono,Ana Sánchez,https://yt3.ggpht.com/ytc/AAUvwnjGWZMFiAzlWg0ZpUCE7J94hPXuCmhQXTT-NQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCjysBVTs0tYSpi2Qg7hbx0A,True,none,1,2021-04-23T14:12:41Z,2021-04-23T14:12:41Z,2021-04-23,23:10:32,True,0,True
UgzcU9eP4T1owqqe2GN4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzcU9eP4T1owqqe2GN4AaABAg,increible,Cristóbal Vélez Montoya,https://yt3.ggpht.com/ytc/AAUvwnjTHEegXcmTrJk2PKiROBIjAryfLFAu0pjkSpmC=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCmZ9PEKefvrA_vpQ6aiCWDw,True,none,0,2021-04-23T14:12:35Z,2021-04-23T14:12:35Z,2021-04-23,23:10:32,True,0,True
Ugwqhr0iMJ29zV5-q6R4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugwqhr0iMJ29zV5-q6R4AaABAg,el mono estaba a la isquierda de Mike,ALEX MASAB,https://yt3.ggpht.com/ytc/AAUvwniOLXRdLOQtIxe0tMpxRmRnwPrOldvle5L7_dLBMA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFUUrgPRjydP92KU6cgjOgA,True,none,0,2021-04-23T14:12:19Z,2021-04-23T14:12:19Z,2021-04-23,23:10:32,True,0,True
UgyzHECkRxIlnwKMJbN4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyzHECkRxIlnwKMJbN4AaABAg,"El mono se mueve en el minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a>",Alfonsina Olarte,https://yt3.ggpht.com/ytc/AAUvwnif_memuLY9ZYGuZ0CtahPQ9rWTIqOmChBPJQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC86w_o5DPdhh98-UPXT5AwQ,True,none,0,2021-04-23T14:04:09Z,2021-04-23T14:04:09Z,2021-04-23,23:10:32,True,0,True
UgxVqCxODiCVRyEr7ul4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxVqCxODiCVRyEr7ul4AaABAg,El mono Se movió solo!!!!!,Alfonsina Olarte,https://yt3.ggpht.com/ytc/AAUvwnif_memuLY9ZYGuZ0CtahPQ9rWTIqOmChBPJQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC86w_o5DPdhh98-UPXT5AwQ,True,none,0,2021-04-23T14:01:35Z,2021-04-23T14:01:35Z,2021-04-23,23:10:32,True,0,True
UgyTbas9k0X75MCBJ-l4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyTbas9k0X75MCBJ-l4AaABAg,puedes ber que tienen lo muñecos babi born,Daniel Medina,https://yt3.ggpht.com/ytc/AAUvwniqldXujsrZTm0NVH1NhGMEUP0RbVS8XCmzMGfEQw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvSYnWzgB5dueezCe3gpTFQ,True,none,0,2021-04-23T14:00:46Z,2021-04-23T14:00:46Z,2021-04-23,23:10:32,True,0,True
Ugy0y_cPH4pDvAhiTRh4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugy0y_cPH4pDvAhiTRh4AaABAg,Vi al monoooo,Jesica Garay,https://yt3.ggpht.com/ytc/AAUvwni93B8_yJWwL5f7PyOFnW8GWhxW9BxNVYq7aw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTAAS4rP10lGVC9Fn5R2L9A,True,none,0,2021-04-23T13:58:33Z,2021-04-23T13:58:33Z,2021-04-23,23:10:32,True,0,True
UgyGuqmP3KY_nTLbwdN4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyGuqmP3KY_nTLbwdN4AaABAg,Yo Vi al mono yee :3,Alonso Ramírez,https://yt3.ggpht.com/ytc/AAUvwniwvjaBnB37ynf4oZKbXgudT4HPr1f51V85Fw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkDEOQgy9t2hJoCmHa_Bf7A,True,none,1,2021-04-23T13:58:15Z,2021-04-23T13:58:15Z,2021-04-23,23:10:32,True,0,True
UgxyFvqAjxBRUugQ6TZ4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxyFvqAjxBRUugQ6TZ4AaABAg,"Aaalien fumeta, es el único alien que habita el planeta😂",jjtejero 14,https://yt3.ggpht.com/ytc/AAUvwnigkW_9qo4zk1KKBDf6EaEDWjkdjUmAPV1sbQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC-EGC2hNJc2Qamo97PGqy2w,True,none,0,2021-04-23T13:53:18Z,2021-04-23T13:53:18Z,2021-04-23,23:10:32,True,0,True
UgxwrucOX3vF54AdJsR4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxwrucOX3vF54AdJsR4AaABAg,EL MONO ESTA ENCERRADO EN EL LABORATORIO MEJOR DEJA LA PUERTA ABIERTA PARA QUE ESCAPE JAJAJA,Humberto E.B.E,https://yt3.ggpht.com/ytc/AAUvwnh1R9Rx00wrxz4MK1xssv4e9g19UZLS76OK3NWqhA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnRVhSMvHq6KFkSwKotc5ng,True,none,0,2021-04-23T13:50:02Z,2021-04-23T13:50:02Z,2021-04-23,23:10:32,True,0,True
Ugz8B2HgyuuqStPpNy14AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugz8B2HgyuuqStPpNy14AaABAg,Daleeee otra cajita mas cara Mike,Angel Casas,https://yt3.ggpht.com/ytc/AAUvwnj3IBVMyCKLmDh7WPv3Z3mU1kqRewIXtaravGgHjGg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCHb0MXCjsiTrBFSaWGGuUGg,True,none,0,2021-04-23T13:49:26Z,2021-04-23T13:49:26Z,2021-04-23,23:10:32,True,0,True
UgxGuiRxgCElIopNsu94AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxGuiRxgCElIopNsu94AaABAg,Yo vi al mono.,Angel Solarte,https://yt3.ggpht.com/ytc/AAUvwnhZWLbrf2f4Qhqi-YjkVBsG6Cy7_El0um-1-Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6XznB-BZb91Q091zcnMGAw,True,none,0,2021-04-23T13:45:37Z,2021-04-23T13:45:37Z,2021-04-23,23:10:32,True,0,True
Ugw5fIwohaMB73Q_V-d4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw5fIwohaMB73Q_V-d4AaABAg,Otra caja 📦 sorpresa de Amazon ✅ porfa,Lukas Dacunti parra,https://yt3.ggpht.com/ytc/AAUvwnjuRHeOouZll9UpCjcEgJDTdpJ6tS-JG2dARw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCJg5HzPH68B_RQfUSZ42cLw,True,none,0,2021-04-23T13:44:25Z,2021-04-23T13:44:25Z,2021-04-23,23:10:32,True,0,True
Ugxut1puazhShXdAVrt4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugxut1puazhShXdAVrt4AaABAg,"No me digan que fui la unica  persona que vio el mono en el minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m00s"">3:00</a>",Clara-Valen Family,https://yt3.ggpht.com/ytc/AAUvwnhqoJMWXcgFEE1hRy2WGOZu5hQJvVfCSoQuMp0hKA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTU-_E303uSZXx1HDnGCkJQ,True,none,0,2021-04-23T13:40:35Z,2021-04-23T13:40:35Z,2021-04-23,23:10:32,True,0,True
UgxHb6unG5meqnSp2o94AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxHb6unG5meqnSp2o94AaABAg,"El mono aparece en el minuto <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=2m58s"">2:58</a> alado de el baso con lapizes abajo a la derecha",Damian Visciglia,https://yt3.ggpht.com/ytc/AAUvwnj_e17FQiJyTxMjRum_7xAd7AUv55MnOQS-GjYCZUU=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCLZg5UYnrCKVmfAEtu6XCHg,True,none,1,2021-04-23T13:35:42Z,2021-04-23T13:35:42Z,2021-04-23,23:10:32,True,0,True
UgzmDmcnTsmMtlOM-nh4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzmDmcnTsmMtlOM-nh4AaABAg,Hola,EL DOCTOR FREE FIRE,https://yt3.ggpht.com/ytc/AAUvwniUr7F_FHy6Fioyq2vDwDgzzvx0djw3Ez3g1ybtaw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBA5xIigErklH3PgOHslRAw,True,none,1,2021-04-23T13:34:10Z,2021-04-23T13:34:10Z,2021-04-23,23:10:32,True,0,True
UgzcHcTV7bqjXeen2eR4AaABAg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzcHcTV7bqjXeen2eR4AaABAg,"Lo que más la caja de juguetes, una caña!! 😂 😂",babel torre,https://yt3.ggpht.com/ytc/AAUvwnjPZyBj6tSpsDM0COWCEz9gXx2mjL80237Qwv9hZg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnqT6JxhLBUshLPrKPcSAbg,True,none,0,2021-04-23T13:33:57Z,2021-04-23T13:33:57Z,2021-04-23,23:10:32,True,0,True
